Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK25,OUT018,2056.92252
FDH53,OUT049,799.79225
DRI59,OUT018,3172.537
FDA52,OUT046,2630.505715789474
FDT20,OUT010,50.26790000000001
FDE36,OUT019,739.038
FDI24,OUT017,3012.597044444446
FDB28,OUT018,2485.2094666666667
FDV11,OUT017,1715.132504761905
FDP01,OUT046,1560.920542857143
FDD34,OUT027,4760.913866666667
FDJ50,OUT027,674.7882999999999
FDZ44,OUT013,1905.6415413919392
DRO59,OUT035,1484.8373137931032
DRB48,OUT045,629.7815254901961
FDR21,OUT018,2630.505715789474
NCE42,OUT010,242.3512
FDO23,OUT046,3289.0519999999997
NCE30,OUT018,3196.983439130435
FDQ22,OUT035,601.9340597222222
FDY01,OUT045,2151.8655999999996
FDS08,OUT017,2640.6652307692307
FDG28,OUT018,3196.983439130435
FDQ51,OUT018,514.8170461538461
FDB05,OUT017,1770.2290399999997
FDO56,OUT049,1905.6415413919392
FDE02,OUT018,1570.6724490566044
FDN45,OUT017,4218.867307692307
FDS09,OUT013,702.4189999999999
NCA54,OUT018,2655.283564835165
FDP09,OUT010,600.5900115384618
FDC53,OUT045,692.0991
NCM55,OUT017,2655.283564835165
FDL09,OUT018,2056.92252
FDA11,OUT019,261.60818461538463
FDA50,OUT045,1570.6724490566044
FDC23,OUT017,2957.0841199999995
FDE22,OUT049,2513.1110558823534
FDD23,OUT046,3206.872514062502
NCA29,OUT049,2513.1110558823534
FDK38,OUT046,2215.1779236842103
DRC13,OUT046,3288.830066666667
NCP43,OUT049,2513.1110558823534
FDX28,OUT049,1508.7747783783786
FDF08,OUT049,1243.4550884210523
FDZ33,OUT046,2215.1779236842103
FDD10,OUT049,2630.505715789474
FDO58,OUT017,2504.685769361704
FDI50,OUT017,3355.8539333333333
FDO58,OUT045,2504.685769361704
FDX08,OUT013,2552.6772
NCK17,OUT010,41.54592
FDF39,OUT035,4230.758195024874
FDU45,OUT010,274.6324121212121
NCJ18,OUT018,2372.74475
DRC27,OUT019,600.5900115384618
DRC25,OUT035,1473.128417241379
FDU59,OUT035,2504.685769361704
FDU28,OUT035,2655.283564835165
NCP30,OUT046,629.7815254901961
FDB39,OUT018,843.8561045454545
FDE41,OUT013,1243.4550884210523
DRH11,OUT010,187.42270000000005
FDA58,OUT045,3751.3229927272732
FDU50,OUT046,1329.3806666666667
FDM34,OUT013,1905.6415413919392
FDM44,OUT027,1950.4610999999998
FDR39,OUT045,2655.283564835165
FDM25,OUT045,3012.597044444446
FDQ49,OUT049,2535.4464415300545
DRH25,OUT018,1000.86385
FDM09,OUT027,3994.035562962963
FDL44,OUT019,312.2602
NCR42,OUT018,378.37414
DRL59,OUT046,1064.922440740741
FDX43,OUT013,2504.685769361704
DRK47,OUT010,344.9953666666666
FDU48,OUT018,1749.5961275862066
FDY12,OUT045,772.4026691588788
NCN43,OUT018,1749.5961275862066
NCM55,OUT018,3611.1382373626348
FDQ21,OUT027,2948.4953000000005
FDX13,OUT035,4230.758195024874
NCK30,OUT027,6894.3589999999995
FDG20,OUT049,3012.597044444446
DRG27,OUT017,779.0525799999999
FDY14,OUT018,3171.8712
FDP59,OUT035,1580.7302545454543
FDU60,OUT017,2504.685769361704
NCC18,OUT019,1034.6532
DRJ39,OUT017,6291.736022222223
FDS07,OUT049,1894.3205025641028
FDM08,OUT027,5245.880879487179
FDP51,OUT045,1905.6415413919392
FDU16,OUT035,1493.7398210526317
FDH12,OUT013,1316.4958514285715
DRE48,OUT010,432.0263792207792
NCL42,OUT027,5341.047600000001
FDR21,OUT045,2630.505715789474
NCW29,OUT035,2038.0137999999997
FDO11,OUT013,4230.758195024874
NCM31,OUT049,1702.8500800000002
FDV35,OUT019,369.29706666666675
FDF58,OUT017,878.6396149999997
NCE43,OUT049,2504.685769361704
FDA02,OUT035,3077.3276
DRL37,OUT010,197.90904999999998
FDR24,OUT018,1243.4550884210523
FDW59,OUT049,3579.3408
FDS22,OUT049,601.9340597222222
FDW24,OUT017,772.4026691588788
FDU24,OUT035,1508.7747783783786
FDA21,OUT027,4916.933
FDH58,OUT027,3280.3966
FDW36,OUT018,1173.6722400000003
FDI45,OUT027,4994.581925
FDU01,OUT018,2655.283564835165
FDF35,OUT027,2826.4603534883718
FDU43,OUT019,600.5900115384618
FDE24,OUT019,369.29706666666675
FDK50,OUT049,2957.0841199999995
FDG31,OUT045,1080.9993756097558
FDC60,OUT045,1508.7747783783786
FDL36,OUT013,1243.4550884210523
FDP21,OUT013,2552.6772
FDW16,OUT045,1270.4415142857144
FDX02,OUT017,4218.867307692307
FDQ58,OUT027,4544.4179
FDT51,OUT046,1914.97396
FDD59,OUT049,1266.3833047619048
NCM42,OUT018,1416.8224
FDA57,OUT018,422.58326000000005
FDZ48,OUT035,1316.4958514285715
FDE46,OUT045,2535.4464415300545
NCZ30,OUT019,351.5424
FDB56,OUT017,3206.872514062502
FDA25,OUT027,2466.789
FDD20,OUT013,2038.0137999999997
FDL25,OUT013,1508.7747783783786
NCO18,OUT049,2513.1110558823534
FDJ45,OUT017,482.2611333333333
FDR12,OUT035,2504.685769361704
NCF19,OUT010,141.68224
FDK25,OUT046,2504.685769361704
NCR17,OUT046,4695.2216
FDC52,OUT046,2215.1779236842103
NCA54,OUT017,2655.283564835165
FDR45,OUT010,600.5900115384618
NCM19,OUT049,1894.3205025641028
FDF39,OUT027,6040.858883333334
FDX23,OUT049,1023.7784666666665
FDD58,OUT027,2826.4603534883718
FDX28,OUT013,1212.225976470588
NCD31,OUT013,2513.1110558823534
FDU57,OUT018,2215.1779236842103
FDI27,OUT046,1087.6952666666666
NCM42,OUT046,1698.6920516129032
FDD32,OUT027,3439.5228
FDI34,OUT013,3709.7364970370363
NCM29,OUT049,2038.0137999999997
FDG46,OUT018,3091.9752
DRC01,OUT010,161.7894
FDB15,OUT027,6894.3589999999995
NCA17,OUT027,7741.9224
FDF10,OUT046,2535.4464415300545
FDR26,OUT027,4770.989640000001
FDI02,OUT049,1580.7302545454543
NCM54,OUT010,112.29826666666668
FDF14,OUT013,2215.1779236842103
FDJ33,OUT010,274.6324121212121
FDM20,OUT035,4230.758195024874
FDC03,OUT027,5245.880879487179
NCX05,OUT046,1905.6415413919392
NCM41,OUT027,1950.4610999999998
NCU29,OUT010,369.29706666666675
FDQ59,OUT017,799.3880142857141
FDH46,OUT010,176.15666315789474
FDH09,OUT013,702.4189999999999
NCD06,OUT045,772.4026691588788
FDC15,OUT035,2535.4464415300545
DRD37,OUT027,1301.555775
FDT28,OUT027,5097.808666666667
FDR28,OUT027,3816.6052879999997
FDT38,OUT017,1243.4550884210523
FDV34,OUT027,1524.8030545454546
FDY52,OUT035,939.4437999999999
FDB34,OUT013,1473.128417241379
DRL23,OUT018,1547.4143142857142
DRB24,OUT046,2206.4182451612905
FDJ50,OUT046,786.132253333333
FDQ49,OUT035,2535.4464415300545
FDP20,OUT035,1905.6415413919392
FDV19,OUT027,3816.6052879999997
NCR54,OUT045,3206.872514062502
FDO09,OUT010,600.5900115384618
FDS57,OUT018,2372.74475
FDN10,OUT049,1905.6415413919392
FDV23,OUT049,1905.6415413919392
FDY28,OUT049,3709.7364970370363
DRG51,OUT013,2513.1110558823534
FDD45,OUT019,303.77125
NCL18,OUT027,5245.880879487179
NCM29,OUT013,2038.0137999999997
FDF17,OUT027,5245.880879487179
FDE22,OUT017,2513.1110558823534
FDQ22,OUT017,601.9340597222222
FDS01,OUT013,2513.1110558823534
FDW35,OUT027,916.8984344827587
FDJ33,OUT046,1905.6415413919392
NCF54,OUT035,2630.505715789474
FDE09,OUT013,1698.6920516129032
NCE06,OUT045,2504.685769361704
DRH49,OUT049,799.79225
FDY43,OUT045,2504.685769361704
NCT05,OUT017,4379.03547586207
FDZ34,OUT045,3206.872514062502
FDL38,OUT017,1270.4415142857144
FDZ31,OUT017,3206.872514062502
FDR14,OUT035,786.132253333333
NCN54,OUT049,308.9312
NCC42,OUT027,2789.4459230769235
FDK08,OUT017,1365.4559299999996
FDP59,OUT013,1580.7302545454543
FDV22,OUT035,4011.445
FDD33,OUT035,3099.4776292682923
DRE60,OUT027,8156.3829000000005
FDK52,OUT046,3709.7364970370363
FDA02,OUT017,2535.4464415300545
FDM56,OUT049,1316.4958514285715
FDE57,OUT035,1479.6572749999998
FDM32,OUT045,1473.128417241379
NCQ30,OUT027,3693.932377777777
FDQ27,OUT027,3207.8244
FDT60,OUT027,3828.4947391304354
FDU43,OUT049,4230.758195024874
NCO55,OUT035,1755.9781458333337
FDG02,OUT045,3206.872514062502
FDJ28,OUT013,3206.872514062502
FDP40,OUT045,1954.9144226415092
FDJ38,OUT045,3206.872514062502
NCC54,OUT017,3751.3229927272732
NCZ41,OUT046,1905.6415413919392
FDK38,OUT019,369.29706666666675
FDU52,OUT013,2215.1779236842103
FDC40,OUT046,1484.8373137931032
NCR30,OUT017,1484.8373137931032
NCN18,OUT017,1755.9781458333337
FDB50,OUT035,1484.8373137931032
FDG04,OUT013,2558.405854166667
FDR26,OUT035,2630.505715789474
NCT17,OUT018,3206.872514062502
FDX35,OUT027,5245.880879487179
FDS12,OUT046,2151.8655999999996
NCZ29,OUT027,2789.4459230769235
FDB38,OUT010,200.08621599999998
FDP12,OUT013,601.9340597222222
FDP22,OUT046,772.4026691588788
FDS26,OUT018,3196.983439130435
FDR52,OUT046,3802.851276595745
DRJ13,OUT046,2504.685769361704
FDU48,OUT027,3313.4012571428575
FDE29,OUT035,1502.2445400000001
NCT29,OUT049,1905.6415413919392
DRK37,OUT018,3206.872514062502
FDK55,OUT046,1473.128417241379
FDR07,OUT046,1570.6724490566044
FDO21,OUT027,5245.880879487179
FDK46,OUT049,4230.758195024874
FDB12,OUT045,1954.9144226415092
FDT31,OUT027,2382.4543333333336
FDJ33,OUT045,1905.6415413919392
FDC26,OUT027,4186.5504
NCQ02,OUT045,3206.872514062502
FDP08,OUT010,432.0263792207792
FDB11,OUT027,5245.880879487179
FDV55,OUT013,2535.4464415300545
FDW20,OUT049,2085.7916079999995
NCJ18,OUT019,112.29826666666668
FDC41,OUT018,1110.02176
FDE14,OUT027,1950.4610999999998
FDG35,OUT013,2768.8402666666666
FDF45,OUT035,1064.922440740741
FDS19,OUT027,1524.8030545454546
FDS58,OUT019,875.5269999999998
FDA26,OUT017,2916.9437777777775
FDM32,OUT049,1270.4415142857144
FDL45,OUT046,2314.774754545455
FDZ55,OUT049,2957.0841199999995
FDY37,OUT049,3149.234000000001
FDO46,OUT046,4349.0056
FDQ60,OUT046,1905.6415413919392
FDA19,OUT018,1615.0545588235293
FDL15,OUT046,2535.4464415300545
FDM10,OUT018,3196.983439130435
NCL05,OUT017,629.7815254901961
DRK49,OUT010,71.9064
NCE18,OUT027,6040.858883333334
FDG40,OUT049,482.2611333333333
DRI59,OUT045,3709.7364970370363
FDK28,OUT035,4379.03547586207
NCD06,OUT019,47.2718
FDO11,OUT019,341.7903882352941
FDK27,OUT046,3288.830066666667
FDT43,OUT027,1408.167
FDD38,OUT018,1173.6722400000003
FDA16,OUT049,3709.7364970370363
FDL14,OUT027,3994.035562962963
NCM17,OUT049,779.0525799999999
FDD20,OUT045,2038.0137999999997
FDA40,OUT045,1243.4550884210523
FDL43,OUT045,1484.8373137931032
FDV15,OUT045,1755.9781458333337
FDE52,OUT046,1023.7784666666665
NCL17,OUT010,369.29706666666675
NCJ31,OUT045,3751.3229927272732
FDR60,OUT045,499.0171
NCA18,OUT035,1329.3806666666667
FDS21,OUT027,1877.4535692307693
FDW09,OUT035,799.79225
FDL26,OUT035,2535.4464415300545
FDS47,OUT018,1243.4550884210523
FDC39,OUT046,3709.7364970370363
FDT51,OUT035,1914.97396
FDK40,OUT035,4230.758195024874
NCG19,OUT045,3751.3229927272732
FDZ07,OUT046,878.6396149999997
FDF08,OUT027,2826.4603534883718
FDO04,OUT013,556.9417000000001
FDK41,OUT018,3579.3408
FDP15,OUT049,3751.3229927272732
NCD43,OUT018,1547.4143142857142
NCP18,OUT013,2535.4464415300545
FDZ51,OUT046,2271.9990782608693
DRH13,OUT035,1698.6920516129032
FDF38,OUT045,601.9340597222222
NCI43,OUT045,802.5109333333334
FDM38,OUT027,2492.7552
FDS03,OUT013,520.073025
DRJ47,OUT017,2630.505715789474
FDT50,OUT010,176.15666315789474
FDV02,OUT046,2630.505715789474
NCG18,OUT017,1698.6920516129032
FDW52,OUT046,2504.685769361704
FDS40,OUT035,601.9340597222222
FDN31,OUT017,2655.283564835165
FDA37,OUT045,1905.6415413919392
FDA15,OUT046,3809.3613840000007
FDL39,OUT046,3802.851276595745
FDJ53,OUT045,1905.6415413919392
FDX22,OUT013,3709.7364970370363
NCZ42,OUT045,4230.758195024874
FDD56,OUT027,3838.881745454545
FDD40,OUT017,3206.872514062502
FDS50,OUT013,3709.7364970370363
NCN14,OUT013,3611.1382373626348
FDT15,OUT013,3802.851276595745
NCS18,OUT027,2826.4603534883718
NCO26,OUT010,274.6324121212121
FDF58,OUT018,556.9417000000001
NCB19,OUT013,2598.4509500000004
FDH26,OUT017,6381.693
DRB24,OUT027,2511.3976
FDA49,OUT018,1473.128417241379
FDB32,OUT045,1301.5495641791038
FDI36,OUT017,3206.872514062502
NCA17,OUT010,200.08621599999998
FDH22,OUT013,2151.8655999999996
NCM26,OUT018,2535.4464415300545
FDT15,OUT027,8162.0422
FDB16,OUT018,1473.128417241379
NCP54,OUT027,3828.4947391304354
FDJ36,OUT013,1580.7302545454543
FDO28,OUT045,1905.6415413919392
FDU09,OUT013,149.1392
FDF29,OUT017,2038.0137999999997
FDY08,OUT013,3704.5112
DRJ59,OUT018,378.37414
FDT23,OUT027,2597.2858
FDU15,OUT018,378.37414
FDT47,OUT013,1301.5495641791038
FDI53,OUT019,320.6002210526316
FDR59,OUT018,3196.983439130435
FDD53,OUT035,601.9340597222222
FDY51,OUT017,2916.9437777777775
FDT04,OUT049,601.9340597222222
FDU51,OUT049,2630.505715789474
FDG14,OUT035,2215.1779236842103
NCU06,OUT045,3709.7364970370363
DRG25,OUT046,3206.872514062502
DRH49,OUT035,1301.5495641791038
FDN15,OUT035,1237.6270857142858
FDL43,OUT018,535.969
NCT18,OUT049,2655.283564835165
NCB31,OUT013,3501.7909523809517
FDK57,OUT035,1905.6415413919392
FDY04,OUT019,320.6002210526316
NCP54,OUT046,3288.830066666667
FDF41,OUT013,3751.3229927272732
FDM01,OUT045,1954.9144226415092
FDW03,OUT045,1954.9144226415092
FDF28,OUT045,1905.6415413919392
FDY37,OUT017,3149.234000000001
FDQ03,OUT017,3751.3229927272732
FDP51,OUT027,3032.18636
FDJ40,OUT017,1914.97396
FDC32,OUT049,1461.742283116883
DRI49,OUT027,3439.5228
NCW54,OUT017,786.132253333333
FDF09,OUT017,601.9340597222222
FDP45,OUT018,1667.8290000000002
DRJ23,OUT018,3206.872514062502
FDS59,OUT017,1914.97396
FDY08,OUT046,2151.8655999999996
FDX16,OUT049,2535.4464415300545
FDY16,OUT018,3611.1382373626348
FDK32,OUT035,2535.4464415300545
FDQ22,OUT013,601.9340597222222
NCC31,OUT018,2215.1779236842103
FDG58,OUT049,2215.1779236842103
DRF48,OUT013,3980.65175
DRH36,OUT049,1266.3833047619048
NCR30,OUT035,1484.8373137931032
FDB03,OUT019,600.5900115384618
FDZ28,OUT027,3313.4012571428575
FDR35,OUT017,3206.872514062502
DRD15,OUT027,6894.3589999999995
FDJ33,OUT019,301.1464615384616
FDA56,OUT010,121.67495
FDP56,OUT046,772.4026691588788
NCT30,OUT046,772.4026691588788
FDK15,OUT017,1212.225976470588
FDH44,OUT018,2535.4464415300545
FDV01,OUT013,2535.4464415300545
DRG03,OUT017,1851.1589882352937
FDG50,OUT027,2448.01344
FDR16,OUT010,603.8806000000001
FDZ60,OUT046,1755.9781458333337
DRG03,OUT045,1851.1589882352937
FDS56,OUT018,3196.983439130435
FDU33,OUT045,637.5034999999999
DRD27,OUT035,692.0991
FDW22,OUT046,3709.7364970370363
DRA24,OUT045,2504.685769361704
FDF38,OUT049,601.9340597222222
FDX48,OUT013,2535.4464415300545
FDS58,OUT018,2957.0841199999995
FDC32,OUT046,1461.742283116883
NCQ29,OUT045,3751.3229927272732
DRK39,OUT018,1508.7747783783786
NCS38,OUT017,1329.3806666666667
DRO47,OUT013,1755.9781458333337
DRG27,OUT027,916.8984344827587
FDC57,OUT027,8388.4142
FDS55,OUT046,2215.1779236842103
NCJ06,OUT018,1749.5961275862066
FDO01,OUT019,144.4786
NCM55,OUT045,3611.1382373626348
FDC52,OUT049,2215.1779236842103
FDQ15,OUT045,1484.8373137931032
NCT30,OUT027,759.012
NCR42,OUT027,585.904
FDD28,OUT035,617.4046625
FDQ34,OUT049,1755.9781458333337
FDZ12,OUT027,4910.6079
DRE13,OUT019,372.848
NCN07,OUT019,301.1464615384616
FDM28,OUT035,2655.283564835165
FDI10,OUT017,3012.597044444446
FDQ25,OUT013,2513.1110558823534
FDA38,OUT010,341.7903882352941
DRI13,OUT049,3709.7364970370363
FDY20,OUT027,2826.4603534883718
NCZ53,OUT035,3206.872514062502
NCM31,OUT013,2700.8177
DRB01,OUT017,3206.872514062502
DRF37,OUT046,3751.3229927272732
NCF42,OUT049,2630.505715789474
FDF16,OUT018,2215.1779236842103
FDB41,OUT013,702.4189999999999
FDR34,OUT013,3709.7364970370363
FDR15,OUT018,2215.1779236842103
NCV42,OUT019,112.29826666666668
FDW51,OUT035,4175.120833333333
FDU36,OUT017,1187.5541699999999
FDX60,OUT049,1243.4550884210523
FDY03,OUT035,1894.3205025641028
FDW55,OUT045,4230.758195024874
FDT01,OUT010,600.5900115384618
FDG58,OUT013,2215.1779236842103
FDK21,OUT017,4230.758195024874
NCS41,OUT019,432.0263792207792
FDS10,OUT045,2655.283564835165
NCT53,OUT046,2504.685769361704
FDJ28,OUT018,3206.872514062502
FDX44,OUT045,799.3880142857141
FDT20,OUT018,378.37414
FDO44,OUT017,1755.9781458333337
NCX17,OUT049,3751.3229927272732
FDY01,OUT017,2151.8655999999996
FDJ12,OUT027,5245.880879487179
DRK35,OUT018,568.5932
FDD47,OUT019,222.7101
NCM53,OUT035,1924.3767741935485
FDO45,OUT013,1473.128417241379
NCM42,OUT010,274.6324121212121
FDE04,OUT046,2957.0841199999995
NCI30,OUT027,6040.858883333334
FDZ19,OUT013,2640.6652307692307
FDW57,OUT013,3012.597044444446
FDA25,OUT013,1580.7302545454543
FDT22,OUT046,878.6396149999997
FDP51,OUT013,1905.6415413919392
FDD48,OUT027,1589.9304
FDY39,OUT035,3611.1382373626348
FDO48,OUT010,600.5900115384618
FDD23,OUT027,5190.9097
DRN35,OUT027,916.8984344827587
FDT01,OUT035,3709.7364970370363
FDC20,OUT010,140.61696
DRJ35,OUT035,939.4437999999999
FDB32,OUT046,1570.6724490566044
FDL24,OUT046,2957.0841199999995
NCV42,OUT035,2038.0137999999997
FDZ46,OUT046,1316.4958514285715
FDC15,OUT013,2535.4464415300545
FDD08,OUT019,50.26790000000001
FDY50,OUT049,1473.128417241379
FDD36,OUT013,2038.0137999999997
FDG57,OUT027,1992.7394
FDL21,OUT018,190.7517
FDN16,OUT027,2826.4603534883718
FDJ09,OUT027,889.2868666666668
FDS01,OUT010,177.7686
FDV33,OUT017,4230.758195024874
DRE12,OUT017,1329.3806666666667
FDR07,OUT013,1461.742283116883
FDP48,OUT010,186.20206666666664
NCB55,OUT035,617.4046625
FDQ08,OUT013,520.073025
FDR34,OUT035,3709.7364970370363
FDO33,OUT046,1755.9781458333337
FDP13,OUT045,601.9340597222222
FDX12,OUT049,4230.758195024874
NCT06,OUT049,2504.685769361704
FDR16,OUT019,691.1004
FDE36,OUT046,2504.685769361704
FDZ36,OUT049,3611.1382373626348
FDV13,OUT045,1301.5495641791038
NCZ17,OUT035,1537.9979999999996
FDU56,OUT045,3611.1382373626348
FDM09,OUT035,3012.597044444446
FDV02,OUT017,2630.505715789474
FDS34,OUT018,2862.94
FDA11,OUT049,1461.742283116883
FDP09,OUT017,2838.9712
FDB29,OUT027,2110.364066666667
FDT19,OUT017,3012.597044444446
DRH15,OUT017,779.0525799999999
FDY38,OUT046,3099.4776292682923
FDF14,OUT027,4760.913866666667
FDN48,OUT010,243.6828
FDQ12,OUT013,3709.7364970370363
NCJ43,OUT045,2957.0841199999995
FDE17,OUT019,200.08621599999998
FDB05,OUT035,3501.7909523809517
FDH10,OUT045,1549.9824
NCR06,OUT017,629.7815254901961
FDU32,OUT018,1749.5961275862066
FDD56,OUT049,3012.597044444446
FDO36,OUT018,3457.9625652173913
FDH16,OUT010,176.15666315789474
FDX10,OUT018,72.57220000000001
FDZ37,OUT017,1301.5495641791038
FDU31,OUT010,600.5900115384618
DRC49,OUT049,2248.8246604651167
FDL15,OUT045,2535.4464415300545
FDN32,OUT019,432.0263792207792
DRH59,OUT027,2348.720466666667
NCU29,OUT049,2215.1779236842103
FDR37,OUT019,432.0263792207792
FDS14,OUT018,2056.92252
FDU02,OUT027,3225.1352
FDJ08,OUT035,2311.3247000000006
NCZ06,OUT045,3751.3229927272732
FDO31,OUT049,1301.5495641791038
FDH31,OUT018,1677.816
FDS58,OUT017,2957.0841199999995
NCA53,OUT027,919.1369
FDF50,OUT046,3206.872514062502
NCW42,OUT049,3709.7364970370363
NCQ17,OUT045,2215.1779236842103
FDK51,OUT018,3172.537
NCW41,OUT010,200.08621599999998
NCR29,OUT017,786.132253333333
FDB08,OUT019,163.121
FDA40,OUT027,3439.5228
FDL14,OUT018,4399.6064
FDB47,OUT046,3709.7364970370363
FDO03,OUT035,3709.7364970370363
DRK13,OUT019,432.0263792207792
FDX13,OUT010,341.7903882352941
FDF52,OUT046,3611.1382373626348
FDT11,OUT013,3802.851276595745
FDB08,OUT013,2957.0841199999995
FDQ28,OUT018,2535.4464415300545
FDD29,OUT045,4230.758195024874
NCQ29,OUT027,8156.3829000000005
NCO02,OUT013,1162.4262727272728
FDR56,OUT010,432.0263792207792
NCM54,OUT049,1905.6415413919392
FDP51,OUT035,1905.6415413919392
FDT38,OUT013,1473.128417241379
FDZ20,OUT018,1667.8290000000002
FDJ53,OUT013,1905.6415413919392
FDX13,OUT049,4230.758195024874
FDP58,OUT035,3709.7364970370363
NCK31,OUT019,51.9324
FDA35,OUT018,1615.0545588235293
FDV37,OUT018,2655.283564835165
NCO07,OUT027,5245.880879487179
FDA20,OUT045,2485.2094666666667
FDZ59,OUT035,2504.685769361704
NCY17,OUT017,779.0525799999999
FDQ28,OUT035,2535.4464415300545
FDV35,OUT017,2535.4464415300545
FDQ36,OUT013,732.9625749999999
FDD34,OUT018,2957.0841199999995
FDK51,OUT045,4230.758195024874
FDV31,OUT035,3012.597044444446
FDR04,OUT035,1187.5541699999999
FDR14,OUT049,786.132253333333
DRC36,OUT010,602.3270666666667
FDE39,OUT019,301.1464615384616
FDP57,OUT049,1212.225976470588
FDE57,OUT046,1702.8500800000002
NCN18,OUT046,1755.9781458333337
NCQ05,OUT018,2215.1779236842103
FDW47,OUT035,1905.6415413919392
FDV46,OUT035,2749.9992947368423
NCP29,OUT045,1080.9993756097558
FDE09,OUT018,1173.6722400000003
NCU06,OUT027,5341.047600000001
FDT19,OUT010,951.4281999999998
DRF15,OUT017,1017.8750399999999
DRI51,OUT013,2504.685769361704
NCX54,OUT013,2769.32852
DRE01,OUT013,3751.3229927272732
NCB07,OUT045,3206.872514062502
FDU50,OUT035,1329.3806666666667
FDG40,OUT035,482.2611333333333
FDW10,OUT018,2630.505715789474
FDX51,OUT013,3206.872514062502
NCP17,OUT045,1080.9993756097558
FDP21,OUT035,3802.851276595745
FDL04,OUT045,1755.9781458333337
FDV23,OUT013,1905.6415413919392
FDF24,OUT046,1493.7398210526317
FDH56,OUT027,4186.5504
FDB51,OUT049,878.6396149999997
FDI58,OUT027,2826.4603534883718
FDR20,OUT013,514.8170461538461
FDC51,OUT018,1749.5961275862066
FDB16,OUT027,1744.3960000000002
FDE40,OUT049,878.6396149999997
NCM17,OUT035,779.0525799999999
FDU56,OUT035,2655.283564835165
FDS32,OUT019,474.0496
FDX02,OUT049,3709.7364970370363
FDT39,OUT027,4760.913866666667
FDE35,OUT017,786.132253333333
NCI42,OUT019,213.056
DRL23,OUT046,1698.6920516129032
FDA10,OUT046,2151.8655999999996
FDA11,OUT013,1461.742283116883
NCM06,OUT046,2215.1779236842103
NCT05,OUT035,4230.758195024874
NCQ02,OUT010,432.0263792207792
NCY06,OUT049,1905.6415413919392
FDY56,OUT035,3709.7364970370363
FDL02,OUT035,1580.7302545454543
NCI06,OUT035,3012.597044444446
FDQ14,OUT045,2215.1779236842103
FDQ12,OUT017,5860.3715999999995
FDP36,OUT046,772.4026691588788
FDK21,OUT027,6040.858883333334
FDO40,OUT045,2535.4464415300545
NCK54,OUT019,121.67495
FDY09,OUT018,2513.1110558823534
NCW30,OUT049,4230.758195024874
NCC55,OUT027,585.904
FDE58,OUT018,1749.5961275862066
FDR39,OUT013,3457.9625652173913
FDU28,OUT049,3206.872514062502
FDH08,OUT017,5860.3715999999995
FDG35,OUT045,3688.3893285714294
FDG22,OUT049,477.77808000000005
FDC34,OUT035,2504.685769361704
FDP15,OUT018,4151.39616
FDK34,OUT010,600.5900115384618
FDU45,OUT035,2749.9992947368423
FDQ04,OUT027,885.5139999999999
FDX22,OUT018,3196.983439130435
FDB45,OUT017,1698.6920516129032
NCH43,OUT027,5245.880879487179
DRE60,OUT046,3709.7364970370363
FDD17,OUT027,3420.8804
NCM54,OUT017,1905.6415413919392
NCH55,OUT013,1237.6270857142858
NCT06,OUT017,2504.685769361704
FDA48,OUT027,5245.880879487179
FDY58,OUT027,6894.3589999999995
FDO25,OUT045,6049.1259
FDN50,OUT045,1301.5495641791038
FDH35,OUT035,2504.685769361704
FDK09,OUT045,3709.7364970370363
FDO16,OUT013,3079.325
FDW11,OUT045,1080.9993756097558
FDU47,OUT027,2789.4459230769235
NCQ42,OUT010,125.17040000000001
FDK55,OUT027,2448.01344
FDN08,OUT049,1905.6415413919392
FDT57,OUT045,4230.758195024874
FDJ12,OUT018,3196.983439130435
DRL59,OUT017,772.4026691588788
NCN53,OUT046,179.93245000000002
FDO51,OUT010,97.2068
FDK56,OUT017,2311.3247000000006
FDY12,OUT035,786.132253333333
FDU15,OUT035,601.9340597222222
FDQ19,OUT046,3809.3613840000007
DRF15,OUT045,1017.8750399999999
DRE25,OUT019,185.0924
FDK57,OUT018,1749.5961275862066
FDD33,OUT010,600.5900115384618
FDR34,OUT027,5341.047600000001
FDU04,OUT045,2038.0137999999997
FDE35,OUT019,59.03426666666667
NCD31,OUT035,3115.01188
FDJ56,OUT035,1755.9781458333337
NCU53,OUT046,2504.685769361704
FDD39,OUT035,3709.7364970370363
NCU17,OUT019,202.4032
FDJ20,OUT046,1905.6415413919392
NCW41,OUT018,2957.0841199999995
FDL52,OUT035,601.9340597222222
FDS39,OUT035,1702.8500800000002
DRJ47,OUT045,2630.505715789474
FDP13,OUT010,70.70796
DRK39,OUT010,176.15666315789474
FDF28,OUT010,301.1464615384616
FDB09,OUT045,1905.6415413919392
FDM51,OUT046,2271.9990782608693
DRM49,OUT018,1087.6952666666666
DRF23,OUT013,1715.132504761905
DRH01,OUT035,2630.505715789474
FDH12,OUT027,2826.4603534883718
FDA28,OUT019,274.6324121212121
FDW37,OUT018,1473.128417241379
FDF02,OUT046,1212.225976470588
DRL37,OUT046,779.0525799999999
NCF43,OUT046,1479.6572749999998
FDH08,OUT010,341.7903882352941
FDR34,OUT019,600.5900115384618
NCK19,OUT049,2655.283564835165
NCD55,OUT018,378.37414
FDT27,OUT049,3099.4776292682923
FDQ57,OUT045,2215.1779236842103
FDA47,OUT035,2504.685769361704
DRG15,OUT027,2794.0297
